FLIGHT i wanna go from denver to indianapolis on november eighteenth
NONE word=i word-1=<s> word+1=wanna word+2=go
NONE word=like word-1=i'd word-2=<s> word+1=a word+2=fly
NONE word=a word-1=like word-2=i'd word+1=fly word+2=from
NONE word=fly word-1=a word-2=like word+1=from word+2=indianapolis
NONE word=from word-1=fly word-2=a word+1=indianapolis word+2=to
FROMLOC.CITY_NAME-B word=indianapolis word-1=from word-2=fly word+1=to word+2=denver
NONE word=to word-1=indianapolis word-2=from word+1=denver word+2=on
TOLOC.CITY_NAME-B word=denver word-1=to word-2=indianapolis word+1=on word+2=july
NONE word=on word-1=denver word-2=to word+1=july word+2=twelfth
MONTH_NAME-B word=july word-1=on word-2=denver word+1=twelfth word+2=leaving
DAY_NUMBER-B word=twelfth word-1=july word-2=on word+1=leaving word+2=in
NONE word=leaving word-1=twelfth word-2=july word+1=in word+2=the
NONE word=in word-1=leaving word-2=twelfth word+1=the word+2=morning
NONE word=the word-1=in word-2=leaving word+1=morning word+2=</s>
DEPART.PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

RETURN i'd like to return on july eighteenth
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=return
NONE word=to word-1=like word-2=i'd word+1=return word+2=on
NONE word=return word-1=to word-2=like word+1=on word+2=july
NONE word=on word-1=return word-2=to word+1=july word+2=eighteenth
RETURN.MONTH_NAME-B word=july word-1=on word-2=return word+1=eighteenth word+2=</s>
RETURN.DAY_NUMBER-B word=eighteenth word-1=july word-2=on word+1=</s>

DATE_TIME in the morning
NONE word=in word-1=<s> word+1=the word+2=morning
NONE word=the word-1=in word-2=<s> word+1=morning word+2=</s>
PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

CITY denver
CITY_NAME-B word=denver word-1=<s> word+1=</s>

DATE_TIME wednesday
DAY_NAME-B word=wednesday word-1=<s> word+1=</s>

HOTEL sheraton
HOTEL_NAME-B word=sheraton word-1=<s> word+1=</s>

FLIGHT i wanna go from portland to saginaw
NONE word=i word-1=<s> word+1=wanna word+2=go
NONE word=wanna word-1=i word-2=<s> word+1=go word+2=from
NONE word=go word-1=wanna word-2=i word+1=from word+2=portland
NONE word=from word-1=go word-2=wanna word+1=portland word+2=to
FROMLOC.CITY_NAME-B word=portland word-1=from word-2=go word+1=to word+2=saginaw
NONE word=to word-1=portland word-2=from word+1=saginaw word+2=</s>
TOLOC.CITY_NAME-B word=saginaw word-1=to word-2=portland word+1=</s>

CAR no rental car
NEGATIVE-B word=no word-1=<s> word+1=rental word+2=car
NONE word=rental word-1=no word-2=<s> word+1=car word+2=</s>
NONE word=car word-1=rental word-2=no word+1=</s>

DATE_TIME three pm
TIME-B word=three word-1=<s> word+1=pm word+2=</s>
PERIOD_OF_DAY-B word=pm word-1=three word-2=<s> word+1=</s>

CAR no car
NEGATIVE-B word=no word-1=<s> word+1=car word+2=</s>
NONE word=car word-1=no word-2=<s> word+1=</s>

CITY seattle washington
CITY_NAME-B word=seattle word-1=<s> word+1=washington word+2=</s>
CITY_NAME-B word=washington word-1=seattle word-2=<s> word+1=</s>

FLIGHT i'd like to fly from indianapolis to denver on july twelfth leaving in the morning
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=fly
NONE word=to word-1=like word-2=i'd word+1=fly word+2=from
NONE word=fly word-1=to word-2=like word+1=from word+2=indianapolis
NONE word=from word-1=fly word-2=to word+1=indianapolis word+2=to
FROMLOC.CITY_NAME-B word=indianapolis word-1=from word-2=fly word+1=to word+2=denver
NONE word=to word-1=indianapolis word-2=from word+1=denver word+2=on
TOLOC.CITY_NAME-B word=denver word-1=to word-2=indianapolis word+1=on word+2=july
NONE word=on word-1=denver word-2=to word+1=july word+2=twelfth
MONTH_NAME-B word=july word-1=on word-2=denver word+1=twelfth word+2=leaving
DAY_NUMBER-B word=twelfth word-1=july word-2=on word+1=leaving word+2=in
NONE word=leaving word-1=twelfth word-2=july word+1=in word+2=the
NONE word=in word-1=leaving word-2=twelfth word+1=the word+2=morning
NONE word=the word-1=in word-2=leaving word+1=morning word+2=</s>
DEPART.PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

CAR budget rental car please
RENTAL_COMPANY-B word=budget word-1=<s> word+1=rental word+2=car
NONE word=rental word-1=budget word-2=<s> word+1=car word+2=please
NONE word=car word-1=rental word-2=budget word+1=please word+2=</s>
NONE word=please word-1=car word-2=rental word+1=</s>

RETURN i'd like to return in the afternoon
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=return
NONE word=to word-1=like word-2=i'd word+1=return word+2=in
NONE word=return word-1=to word-2=like word+1=in word+2=the
NONE word=in word-1=return word-2=to word+1=the word+2=afternoon
NONE word=the word-1=in word-2=return word+1=afternoon word+2=</s>
RETURN.PERIOD_OF_DAY-B word=afternoon word-1=the word-2=in word+1=</s>

FLIGHT i'd like to fly from denver to portland on march eighth
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=fly
NONE word=to word-1=like word-2=i'd word+1=fly word+2=from
NONE word=fly word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=fly word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=fly word+1=to word+2=portland
NONE word=to word-1=denver word-2=from word+1=portland word+2=on
TOLOC.CITY_NAME-B word=portland word-1=to word-2=denver word+1=on word+2=march
NONE word=on word-1=portland word-2=to word+1=march word+2=eighth
MONTH_NAME-B word=march word-1=on word-2=portland word+1=eighth word+2=</s>
DAY_NUMBER-B word=eighth word-1=march word-2=on word+1=</s>

FLIGHT i wanna check on availability for flights going from denver and arriving in portland on march eighth
NONE word=i word-1=<s> word+1=wanna word+2=check
NONE word=wanna word-1=i word-2=<s> word+1=check word+2=on
NONE word=check word-1=wanna word-2=i word+1=on word+2=availability
NONE word=on word-1=check word-2=wanna word+1=availability word+2=for
NONE word=availability word-1=on word-2=check word+1=for word+2=flights
NONE word=for word-1=availability word-2=on word+1=flights word+2=going
NONE word=flights word-1=for word-2=availability word+1=going word+2=from
NONE word=going word-1=flights word-2=for word+1=from word+2=denver
NONE word=from word-1=going word-2=flights word+1=denver word+2=and
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=going word+1=and word+2=arriving
NONE word=and word-1=denver word-2=from word+1=arriving word+2=in
NONE word=arriving word-1=and word-2=denver word+1=in word+2=portland
NONE word=in word-1=arriving word-2=and word+1=portland word+2=on
TOLOC.CITY_NAME-B word=portland word-1=in word-2=arriving word+1=on word+2=march
NONE word=on word-1=portland word-2=in word+1=march word+2=eighth
MONTH_NAME-B word=march word-1=on word-2=portland word+1=eighth word+2=</s>
DAY_NUMBER-B word=eighth word-1=march word-2=on word+1=</s>

HOTEL the comfort inn
NONE word=the word-1=<s> word+1=comfort word+2=inn
HOTEL_NAME-B word=comfort word-1=the word-2=<s> word+1=inn word+2=</s>
HOTEL_NAME-I word=inn word-1=comfort word-2=the word+1=</s>

DATE_TIME three o'clock in the afternoon
TIME-B word=three word-1=<s> word+1=o'clock word+2=in
NONE word=o'clock word-1=three word-2=<s> word+1=in word+2=the
NONE word=in word-1=o'clock word-2=three word+1=the word+2=afternoon
NONE word=the word-1=in word-2=o'clock word+1=afternoon word+2=</s>
PERIOD_OF_DAY-B word=afternoon word-1=the word-2=in word+1=</s>

FLIGHT the date leaving new york
NONE word=the word-1=<s> word+1=date word+2=leaving
NONE word=date word-1=the word-2=<s> word+1=leaving word+2=new
NONE word=leaving word-1=date word-2=the word+1=new word+2=york
FROMLOC.CITY_NAME-B word=new word-1=leaving word-2=date word+1=york word+2=</s>
FROMLOC.CITY_NAME-I word=york word-1=new word-2=leaving word+1=</s>

FLIGHT i would like to leave new york on february sixteen
NONE word=i word-1=<s> word+1=would word+2=like
NONE word=would word-1=i word-2=<s> word+1=like word+2=to
NONE word=like word-1=would word-2=i word+1=to word+2=leave
NONE word=to word-1=like word-2=would word+1=leave word+2=new
NONE word=leave word-1=to word-2=like word+1=new word+2=york
FROMLOC.CITY_NAME-B word=new word-1=leave word-2=to word+1=york word+2=on
FROMLOC.CITY_NAME-I word=york word-1=new word-2=leave word+1=on word+2=february
NONE word=on word-1=york word-2=new word+1=february word+2=sixteen
MONTH_NAME-B word=february word-1=on word-2=york word+1=sixteen word+2=</s>
DAY_NUMBER-B word=sixteen word-1=february word-2=on word+1=</s>

HOTEL the hilton
NONE word=the word-1=<s> word+1=hilton word+2=</s>
HOTEL_NAME-B word=hilton word-1=the word-2=<s> word+1=</s>

RETURN to return in the afternoon
NONE word=to word-1=<s> word+1=return word+2=in
NONE word=return word-1=to word-2=<s> word+1=in word+2=the
NONE word=in word-1=return word-2=to word+1=the word+2=afternoon
NONE word=the word-1=in word-2=return word+1=afternoon word+2=</s>
RETURN.PERIOD_OF_DAY-B word=afternoon word-1=the word-2=in word+1=</s>

FLIGHT i'd like to go from denver to los angeles the morning of march third
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=go
NONE word=to word-1=like word-2=i'd word+1=go word+2=from
NONE word=go word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=go word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=go word+1=to word+2=los
NONE word=to word-1=denver word-2=from word+1=los word+2=angeles
TOLOC.CITY_NAME-B word=los word-1=to word-2=denver word+1=angeles word+2=the
TOLOC.CITY_NAME-I word=angeles word-1=los word-2=to word+1=the word+2=morning
NONE word=the word-1=angeles word-2=los word+1=morning word+2=of
PERIOD_OF_DAY-B word=morning word-1=the word-2=angeles word+1=of word+2=march
NONE word=of word-1=morning word-2=the word+1=march word+2=third
MONTH_NAME-B word=march word-1=of word-2=morning word+1=third word+2=</s>
DAY_NUMBER-B word=third word-1=march word-2=of word+1=</s>

CAR no car
NEGATIVE-B word=no word-1=<s> word+1=car word+2=</s>
NONE word=car word-1=no word-2=<s> word+1=</s>

RETURN i'd like to return thursday evening
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=return
NONE word=to word-1=like word-2=i'd word+1=return word+2=thursday
NONE word=return word-1=to word-2=like word+1=thursday word+2=evening
RETURN.DAY_NAME-B word=thursday word-1=return word-2=to word+1=evening word+2=</s>
RETURN.PERIOD_OF_DAY-B word=evening word-1=thursday word-2=return word+1=</s>

FLIGHT i'd like to fly from denver to portland on march eighth leave in the morning
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=fly
NONE word=to word-1=like word-2=i'd word+1=fly word+2=from
NONE word=fly word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=fly word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=fly word+1=to word+2=portland
NONE word=to word-1=denver word-2=from word+1=portland word+2=on
TOLOC.CITY_NAME-B word=portland word-1=to word-2=denver word+1=on word+2=march
NONE word=on word-1=portland word-2=to word+1=march word+2=eighth
MONTH_NAME-B word=march word-1=on word-2=portland word+1=eighth word+2=leave
DAY_NUMBER-B word=eighth word-1=march word-2=on word+1=leave word+2=in
NONE word=leave word-1=eighth word-2=march word+1=in word+2=the
NONE word=in word-1=leave word-2=eighth word+1=the word+2=morning
NONE word=the word-1=in word-2=leave word+1=morning word+2=</s>
DEPART.PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

RETURN i'd like to return on march nineteenth in the morning
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=return
NONE word=to word-1=like word-2=i'd word+1=return word+2=on
NONE word=return word-1=to word-2=like word+1=on word+2=march
NONE word=on word-1=return word-2=to word+1=march word+2=nineteenth
RETURN.MONTH_NAME-B word=march word-1=on word-2=return word+1=nineteenth word+2=in
RETURN.DAY_NUMBER-B word=nineteenth word-1=march word-2=on word+1=in word+2=the
NONE word=in word-1=nineteenth word-2=march word+1=the word+2=morning
NONE word=the word-1=in word-2=nineteenth word+1=morning word+2=</s>
RETURN.PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

FLIGHT i want to go from denver to boston tuesday morning
NONE word=i word-1=<s> word+1=want word+2=to
NONE word=want word-1=i word-2=<s> word+1=to word+2=go
NONE word=to word-1=want word-2=i word+1=go word+2=from
NONE word=go word-1=to word-2=want word+1=from word+2=denver
NONE word=from word-1=go word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=go word+1=to word+2=boston
NONE word=to word-1=denver word-2=from word+1=boston word+2=tuesday
TOLOC.CITY_NAME-B word=boston word-1=to word-2=denver word+1=tuesday word+2=morning
DAY_NAME-B word=tuesday word-1=boston word-2=to word+1=morning word+2=</s>
PERIOD_OF_DAY-B word=morning word-1=tuesday word-2=boston word+1=</s>

AIRLINE actually i'd like to fly on delta
NONE word=actually word-1=<s> word+1=i'd word+2=like
NONE word=i'd word-1=actually word-2=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=actually word+1=to word+2=fly
NONE word=to word-1=like word-2=i'd word+1=fly word+2=on
NONE word=fly word-1=to word-2=like word+1=on word+2=delta
NONE word=on word-1=fly word-2=to word+1=delta word+2=</s>
AIRLINE_CODE-B word=delta word-1=on word-2=fly word+1=</s>

AIRLINE i'd like to fly on united
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=fly
NONE word=to word-1=like word-2=i'd word+1=fly word+2=on
NONE word=fly word-1=to word-2=like word+1=on word+2=united
NONE word=on word-1=fly word-2=to word+1=united word+2=</s>
AIRLINE_CODE-B word=united word-1=on word-2=fly word+1=</s>

RETURN i'd like to return the next afternoon
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=return
NONE word=to word-1=like word-2=i'd word+1=return word+2=the
NONE word=return word-1=to word-2=like word+1=the word+2=next
NONE word=the word-1=return word-2=to word+1=next word+2=afternoon
RETURN.DATE_RELATIVE-B word=next word-1=the word-2=return word+1=afternoon word+2=</s>
RETURN.PERIOD_OF_DAY-B word=afternoon word-1=next word-2=the word+1=</s>

CAR hertz
RENTAL_COMPANY-B word=hertz word-1=<s> word+1=</s>

CAR hertz
RENTAL_COMPANY-B word=hertz word-1=<s> word+1=</s>

DATE_TIME afternoon
PERIOD_OF_DAY-B word=afternoon word-1=<s> word+1=</s>

FLIGHT i'd like to fly from denver to la on march twenty third
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=fly
NONE word=to word-1=like word-2=i'd word+1=fly word+2=from
NONE word=fly word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=fly word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=fly word+1=to word+2=la
NONE word=to word-1=denver word-2=from word+1=la word+2=on
TOLOC.CITY_NAME-B word=la word-1=to word-2=denver word+1=on word+2=march
NONE word=on word-1=la word-2=to word+1=march word+2=twenty
MONTH_NAME-B word=march word-1=on word-2=la word+1=twenty word+2=third
DAY_NUMBER-B word=twenty word-1=march word-2=on word+1=third word+2=</s>
DAY_NUMBER-I word=third word-1=twenty word-2=march word+1=</s>

FLIGHT i'd like to leave denver march second
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=leave
NONE word=to word-1=like word-2=i'd word+1=leave word+2=denver
NONE word=leave word-1=to word-2=like word+1=denver word+2=march
FROMLOC.CITY_NAME-B word=denver word-1=leave word-2=to word+1=march word+2=second
MONTH_NAME-B word=march word-1=denver word-2=leave word+1=second word+2=</s>
DAY_NUMBER-B word=second word-1=march word-2=denver word+1=</s>

RETURN i'd like to return to denver colorado
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=return
NONE word=to word-1=like word-2=i'd word+1=return word+2=to
NONE word=return word-1=to word-2=like word+1=to word+2=denver
NONE word=to word-1=return word-2=to word+1=denver word+2=colorado
RETURN.CITY_NAME-B word=denver word-1=to word-2=return word+1=colorado word+2=</s>
RETURN.STATE_NAME-B word=colorado word-1=denver word-2=to word+1=</s>

CITY denver colorado
CITY_NAME-B word=denver word-1=<s> word+1=colorado word+2=</s>
STATE_NAME-B word=colorado word-1=denver word-2=<s> word+1=</s>

RETURN i'd like to return to denver on march twelfth before noon
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=return
NONE word=to word-1=like word-2=i'd word+1=return word+2=to
NONE word=return word-1=to word-2=like word+1=to word+2=denver
NONE word=to word-1=return word-2=to word+1=denver word+2=on
RETURN.CITY_NAME-B word=denver word-1=to word-2=return word+1=on word+2=march
NONE word=on word-1=denver word-2=to word+1=march word+2=twelfth
RETURN.MONTH_NAME-B word=march word-1=on word-2=denver word+1=twelfth word+2=before
RETURN.DAY_NUMBER-B word=twelfth word-1=march word-2=on word+1=before word+2=noon
RETURN.TIME_RELATIVE-B word=before word-1=twelfth word-2=march word+1=noon word+2=</s>
RETURN.TIME-B word=noon word-1=before word-2=twelfth word+1=</s>

FLIGHT i want to go from denver to boston tomorrow
NONE word=i word-1=<s> word+1=want word+2=to
NONE word=want word-1=i word-2=<s> word+1=to word+2=go
NONE word=to word-1=want word-2=i word+1=go word+2=from
NONE word=go word-1=to word-2=want word+1=from word+2=denver
NONE word=from word-1=go word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=go word+1=to word+2=boston
NONE word=to word-1=denver word-2=from word+1=boston word+2=tomorrow
TOLOC.CITY_NAME-B word=boston word-1=to word-2=denver word+1=tomorrow word+2=</s>
TODAY_RELATIVE-B word=tomorrow word-1=boston word-2=to word+1=</s>

DATE_TIME after ten thirty am
TIME_RELATIVE-B word=after word-1=<s> word+1=ten word+2=thirty
TIME-B word=ten word-1=after word-2=<s> word+1=thirty word+2=am
TIME-B word=thirty word-1=ten word-2=after word+1=am word+2=</s>
PERIOD_OF_DAY-B word=am word-1=thirty word-2=ten word+1=</s>

RETURN and then return on may twenty ninth in the late afternoon
NONE word=and word-1=<s> word+1=then word+2=return
NONE word=then word-1=and word-2=<s> word+1=return word+2=on
NONE word=return word-1=then word-2=and word+1=on word+2=may
NONE word=on word-1=return word-2=then word+1=may word+2=twenty
RETURN.MONTH_NAME-B word=may word-1=on word-2=return word+1=twenty word+2=ninth
RETURN.DAY_NUMBER-B word=twenty word-1=may word-2=on word+1=ninth word+2=in
RETURN.DAY_NUMBER-I word=ninth word-1=twenty word-2=may word+1=in word+2=the
NONE word=in word-1=ninth word-2=twenty word+1=the word+2=late
NONE word=the word-1=in word-2=ninth word+1=late word+2=afternoon
RETURN.PERIOD_MOD-B word=late word-1=the word-2=in word+1=afternoon word+2=</s>
RETURN.PERIOD_OF_DAY-B word=afternoon word-1=late word-2=the word+1=</s>

CITY minneapolis
CITY_NAME-B word=minneapolis word-1=<s> word+1=</s>

CITY newark new jersey
CITY_NAME-B word=newark word-1=<s> word+1=new word+2=jersey
STATE_NAME-B word=new word-1=newark word-2=<s> word+1=jersey word+2=</s>
STATE_NAME-I word=jersey word-1=new word-2=newark word+1=</s>

CITY newark
CITY_NAME-B word=newark word-1=<s> word+1=</s>

DATE_TIME march fifteenth
MONTH_NAME-B word=march word-1=<s> word+1=fifteenth word+2=</s>
DAY_NUMBER-B word=fifteenth word-1=march word-2=<s> word+1=</s>

DATE_TIME three pm
TIME-B word=three word-1=<s> word+1=pm word+2=</s>
PERIOD_OF_DAY-B word=pm word-1=three word-2=<s> word+1=</s>

FLIGHT leaving denver
NONE word=leaving word-1=<s> word+1=denver word+2=</s>
FROMLOC.CITY_NAME-B word=denver word-1=leaving word-2=<s> word+1=</s>

DATE_TIME three am
TIME-B word=three word-1=<s> word+1=am word+2=</s>
PERIOD_OF_DAY-B word=am word-1=three word-2=<s> word+1=</s>

FLIGHT i'd like to go from denver to boston march second
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=go
NONE word=to word-1=like word-2=i'd word+1=go word+2=from
NONE word=go word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=go word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=go word+1=to word+2=boston
NONE word=to word-1=denver word-2=from word+1=boston word+2=march
TOLOC.CITY_NAME-B word=boston word-1=to word-2=denver word+1=march word+2=second
MONTH_NAME-B word=march word-1=boston word-2=to word+1=second word+2=</s>
DAY_NUMBER-B word=second word-1=march word-2=boston word+1=</s>

FLIGHT i'd like to go from denver to boston march second
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=go
NONE word=to word-1=like word-2=i'd word+1=go word+2=from
NONE word=go word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=go word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=go word+1=to word+2=boston
NONE word=to word-1=denver word-2=from word+1=boston word+2=march
TOLOC.CITY_NAME-B word=boston word-1=to word-2=denver word+1=march word+2=second
MONTH_NAME-B word=march word-1=boston word-2=to word+1=second word+2=</s>
DAY_NUMBER-B word=second word-1=march word-2=boston word+1=</s>

HOTEL yes a hilton
NONE word=yes word-1=<s> word+1=a word+2=hilton
NONE word=a word-1=yes word-2=<s> word+1=hilton word+2=</s>
HOTEL_NAME-B word=hilton word-1=a word-2=yes word+1=</s>

FLIGHT i'd like to go from denver to boston the morning of march second
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=go
NONE word=to word-1=like word-2=i'd word+1=go word+2=from
NONE word=go word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=go word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=go word+1=to word+2=boston
NONE word=to word-1=denver word-2=from word+1=boston word+2=the
TOLOC.CITY_NAME-B word=boston word-1=to word-2=denver word+1=the word+2=morning
NONE word=the word-1=boston word-2=to word+1=morning word+2=of
PERIOD_OF_DAY-B word=morning word-1=the word-2=boston word+1=of word+2=march
NONE word=of word-1=morning word-2=the word+1=march word+2=second
MONTH_NAME-B word=march word-1=of word-2=morning word+1=second word+2=</s>
DAY_NUMBER-B word=second word-1=march word-2=of word+1=</s>

HOTEL a hilton
NONE word=a word-1=<s> word+1=hilton word+2=</s>
HOTEL_NAME-B word=hilton word-1=a word-2=<s> word+1=</s>

DATE_TIME in the afternoon
NONE word=in word-1=<s> word+1=the word+2=afternoon
NONE word=the word-1=in word-2=<s> word+1=afternoon word+2=</s>
PERIOD_OF_DAY-B word=afternoon word-1=the word-2=in word+1=</s>

HOTEL yes a hilton
POSITIVE-B word=yes word-1=<s> word+1=a word+2=hilton
NONE word=a word-1=yes word-2=<s> word+1=hilton word+2=</s>
HOTEL_NAME-B word=hilton word-1=a word-2=yes word+1=</s>

RETURN i'd like to return the next day in the afternoon
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=return
NONE word=to word-1=like word-2=i'd word+1=return word+2=the
NONE word=return word-1=to word-2=like word+1=the word+2=next
NONE word=the word-1=return word-2=to word+1=next word+2=day
RETURN.DATE_RELATIVE-B word=next word-1=the word-2=return word+1=day word+2=in
NONE word=day word-1=next word-2=the word+1=in word+2=the
NONE word=in word-1=day word-2=next word+1=the word+2=afternoon
NONE word=the word-1=in word-2=day word+1=afternoon word+2=</s>
RETURN.PERIOD_OF_DAY-B word=afternoon word-1=the word-2=in word+1=</s>

FLIGHT i'd like to go from denver to boston march second in the afternoon
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=go
NONE word=to word-1=like word-2=i'd word+1=go word+2=from
NONE word=go word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=go word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=go word+1=to word+2=boston
NONE word=to word-1=denver word-2=from word+1=boston word+2=march
TOLOC.CITY_NAME-B word=boston word-1=to word-2=denver word+1=march word+2=second
MONTH_NAME-B word=march word-1=boston word-2=to word+1=second word+2=in
DAY_NUMBER-B word=second word-1=march word-2=boston word+1=in word+2=the
NONE word=in word-1=second word-2=march word+1=the word+2=afternoon
NONE word=the word-1=in word-2=second word+1=afternoon word+2=</s>
PERIOD_OF_DAY-B word=afternoon word-1=the word-2=in word+1=</s>

FLIGHT i depart from denver
NONE word=i word-1=<s> word+1=depart word+2=from
NONE word=depart word-1=i word-2=<s> word+1=from word+2=denver
NONE word=from word-1=depart word-2=i word+1=denver word+2=</s>
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=depart word+1=</s>

DATE_TIME december first
MONTH_NAME-B word=december word-1=<s> word+1=first word+2=</s>
DAY_NUMBER-B word=first word-1=december word-2=<s> word+1=</s>

FLIGHT i want to leave on december second
NONE word=i word-1=<s> word+1=want word+2=to
NONE word=want word-1=i word-2=<s> word+1=to word+2=leave
NONE word=to word-1=want word-2=i word+1=leave word+2=on
NONE word=leave word-1=to word-2=want word+1=on word+2=december
NONE word=on word-1=leave word-2=to word+1=december word+2=second
MONTH_NAME-B word=december word-1=on word-2=leave word+1=second word+2=</s>
DAY_NUMBER-B word=second word-1=december word-2=on word+1=</s>

FLIGHT i want to leave denver
NONE word=i word-1=<s> word+1=want word+2=to
NONE word=want word-1=i word-2=<s> word+1=to word+2=leave
NONE word=to word-1=want word-2=i word+1=leave word+2=denver
NONE word=leave word-1=to word-2=want word+1=denver word+2=</s>
FROMLOC.CITY_NAME-B word=denver word-1=leave word-2=to word+1=</s>

FLIGHT i want to leave denver on november second
NONE word=i word-1=<s> word+1=want word+2=to
NONE word=want word-1=i word-2=<s> word+1=to word+2=leave
NONE word=to word-1=want word-2=i word+1=leave word+2=denver
NONE word=leave word-1=to word-2=want word+1=denver word+2=on
FROMLOC.CITY_NAME-B word=denver word-1=leave word-2=to word+1=on word+2=november
NONE word=on word-1=denver word-2=leave word+1=november word+2=second
MONTH_NAME-B word=november word-1=on word-2=denver word+1=second word+2=</s>
DAY_NUMBER-B word=second word-1=november word-2=on word+1=</s>

FLIGHT i will depart from denver
NONE word=i word-1=<s> word+1=will word+2=depart
NONE word=will word-1=i word-2=<s> word+1=depart word+2=from
NONE word=depart word-1=will word-2=i word+1=from word+2=denver
NONE word=from word-1=depart word-2=will word+1=denver word+2=</s>
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=depart word+1=</s>

DATE_TIME nine o'clock in the morning
TIME-B word=nine word-1=<s> word+1=o'clock word+2=in
NONE word=o'clock word-1=nine word-2=<s> word+1=in word+2=the
NONE word=in word-1=o'clock word-2=nine word+1=the word+2=morning
NONE word=the word-1=in word-2=o'clock word+1=morning word+2=</s>
PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

DATE_TIME in nine o'clock in the morning
NONE word=in word-1=<s> word+1=nine word+2=o'clock
TIME-B word=nine word-1=in word-2=<s> word+1=o'clock word+2=in
NONE word=o'clock word-1=nine word-2=in word+1=in word+2=the
NONE word=in word-1=o'clock word-2=nine word+1=the word+2=morning
NONE word=the word-1=in word-2=o'clock word+1=morning word+2=</s>
